,product,brand,weight,links,price,price_gr,nutritions,photo_link
343,Energie Kugeln - 120g,Govinda,- 120g,https://kokku-online.de/govinda-energie-kugeln/,3.89 €,3.24€/100g,"Brennwert1403 kJ / 335 kcalFett11,3g- davon gesättigte Fettsäuren1,0gKohlenhydrate52,7g- davon Zucker49,0gEiweiß4,4gSalz<0,02g",https://kokku-online.de//bilder/350x350/8407/govinda-energie-kugeln.auto
344,Präsentpackung °Danke° - 200g,Govinda,- 200g,https://kokku-online.de/govinda-praesentpackung-danke/,7.99 €,4.00€/100g,"Brennwert1305 kJ / 312 kcalFett6,8g- davon gesättigte Fettsäuren2,6gKohlenhydrate57,8g- davon Zucker53,5gEiweiß3,1gSalz0,01g",https://kokku-online.de//bilder/350x350/18806/govinda-praesentpackung-danke.auto
345,Meeresfrüchte - 150g,Clarana,- 150g,https://kokku-online.de/clarana-meeresfrüchte/,7.39 €,4.93€/100g,"Brennwert2348 kJ / 559 kcalFett36g- davon gesättigte Fettsäuren18gKohlenhydrate59g- davon Zucker38gEiweiß2,4gSalz0,03g",https://kokku-online.de//bilder/350x350/8512/clarana-meeresfrüchte.auto
346,Bunte Schokolinsen - 125g,Clarana,- 125g,https://kokku-online.de/clarana-bunte-schokolinsen/,2.99 €,2.39€/100g,"Brennwert1902 kJ / 453 kcalFett14g- davon gesättigte Fettsäuren9gKohlenhydrate77g- davon Zucker69gEiweiß3,4gSalz0,06g",https://kokku-online.de//bilder/350x350/8514/clarana-bunte-schokolinsen.auto
347,Erdbeer Rhabarber Fruchtkonfekt - 80g,Lubs,- 80g,https://kokku-online.de/lubs-erdbeer-rhabarber-fruchtkonfekt/,3.39 €,4.24€/100g,"Brennwert1244 kJ / 294 kcalFett1,3g- davon gesättigte Fettsäuren0,3gKohlenhydrate62,6g- davon Zucker61,5gEiweiß3,2gSalz0,06g",https://kokku-online.de//bilder/350x350/8368/lubs-erdbeer-rhabarber-fruchtkonfekt.auto
348,Nirwana Noir 55% mit dunkler Praliné-Füllung - 100g,Rapunzel,- 100g,https://kokku-online.de/rapunzel-nirwana-noir-55-prozent-mit-dunkler-praline-fuellung/,2.29 €,2.29€/100g,"Brennwert2382 kJ / 573 kcalFett38,9g- davon gesättigte Fettsäuren16,5gKohlenhydrate47,4g- davon Zucker44,3gEiweiß5,8gSalz0,0g",https://kokku-online.de//bilder/350x350/8173/rapunzel-nirwana-noir-55-prozent-mit-dunkler-praline-fuellung.auto
349,Mints Lemon Lutschpastillen - 50g,Rapunzel,- 50g,https://kokku-online.de/rapunzel-mints-lemon-lutschpastillen/,2.49 €,4.98€/100g,"Brennwert1692 kJ / 398 kcalFett0,00g- davon gesättigte Fettsäuren0,00gKohlenhydrate99,5g- davon Zucker99,5gEiweiß0,00gSalz0,01g",https://kokku-online.de//bilder/350x350/8174/rapunzel-mints-lemon-lutschpastillen.auto
350,Edamame Sojabohnen in der Dose - 200g,Rapunzel,- 200g,https://kokku-online.de/rapunzel-sojabohnen-edamame-in-der-dose/,1.99 €,1.00€/100g,"Brennwert416 kJ / 100 kcalFett5,1g- davon gesättigte Fettsäuren0,9gKohlenhydrate2,9g- davon Zucker2,1gEiweiß8,0gSalz0,69g",https://kokku-online.de//bilder/350x350/8180/rapunzel-sojabohnen-edamame-in-der-dose.auto
351,Salzlakritz Tubi's - 100g,Terrasana,- 100g,https://kokku-online.de/terrasana-tubis-salzlakritz/,1.79 €,1.79€/100g,"Brennwert1350 kJ / 320 kcalFett1g- davon gesättigte Fettsäuren<1gKohlenhydrate75g- davon Zucker42gEiweiß5gSalz6,5g",https://kokku-online.de//bilder/350x350/8107/terrasana-tubis-salzlakritz.auto
352,Süße Lakritz Riegel - 28g,Terrasana,- 28g,https://kokku-online.de/terrasana-maxi-tubi-suesser-lakritz-riegel/,0.59 €,2.11€/100g,"Brennwert1350 kJ / 320 kcalFett1g- davon gesättigte Fettsäuren<1gKohlenhydrate75g- davon Zucker42gEiweiß5gSalz0,8g",https://kokku-online.de//bilder/350x350/8106/terrasana-maxi-tubi-suesser-lakritz-riegel.auto
353,Helle Schokolade - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-helle-schokolade/,2.89 €,3.61€/100g,"Brennwert2458 kJ / 591 kcalFett41g- davon gesättigte Fettsäuren24gKohlenhydrate51g- davon Zucker42,5gEiweiß2,8gSalz0,07g",https://kokku-online.de//bilder/350x350/8013/plamil-so-free-helle-schokolade.auto
354,Raw Riegel Kakao - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-kakao/,bisher 0.99 €,3.56€/100g,"Brennwert1629 kJ / 387 kcalFett7,3g- davon gesättigte Fettsäuren3,6gKohlenhydrate67g- davon Zucker43gEiweiß13gSalz0,05g",https://kokku-online.de//bilder/350x350/7973/go4raw-raw-riegel-kakao.auto
355,Raw Riegel Kokosnuss & Kakao - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-kokosnuss-und-kakao/,bisher 0.99 €,3.56€/100g,"Brennwert1779 kJ / 424 kcalFett14g- davon gesättigte Fettsäuren11gKohlenhydrate53g- davon Zucker41gEiweiß11gSalz0,05g",https://kokku-online.de//bilder/350x350/7911/go4raw-raw-riegel-kokosnuss-und-kakao.auto
356,Raw Riegel Inka Beeren - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-inka-beeren/,0.99 €,3.96€/100g,"Brennwert1567 kJ / 372 kcalFett6,7g- davon gesättigte Fettsäuren1,5gKohlenhydrate66g- davon Zucker44gEiweiß10gSalz0,06g",https://kokku-online.de//bilder/350x350/7909/go4raw-raw-riegel-inka-beeren.auto
357,Raw Riegel Spirulina & Zitrone - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-spirulina-und-zitrone/,0.99 €,3.96€/100g,"Brennwert1604 kJ / 381 kcalFett7,2g- davon gesättigte Fettsäuren1,3gKohlenhydrate63g- davon Zucker42gEiweiß10gSalz0,11g",https://kokku-online.de//bilder/350x350/7908/go4raw-raw-riegel-spirulina-und-zitrone.auto
358,Raw Riegel Orange & Chia - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-orange-und-kakao/,0.99 €,3.96€/100g,"Brennwert1523 kJ / 361 kcalFett4,1g- davon gesättigte Fettsäuren0,9gKohlenhydrate65g- davon Zucker43gEiweiß12gSalz0,02g",https://kokku-online.de//bilder/350x350/7907/go4raw-raw-riegel-orange-und-kakao.auto
359,Raw Riegel Hanfprotein & Chia - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-raw-riegel-hanfprotein-und-chia/,0.99 €,3.96€/100g,"Brennwert1653 kJ / 393 kcalFett8,3g- davon gesättigte Fettsäuren0,8gKohlenhydrate64g- davon Zucker43gEiweiß12gSalz<0,01g",https://kokku-online.de//bilder/350x350/7906/go4raw-raw-riegel-hanfprotein-und-chia.auto
360,Helles Konfekt °Erdnuss Karamell Nougat° - 90g,Bernsteinzimmer,- 90g,https://kokku-online.de/bernsteinzimmer-helles-konfekt-erdnuss-karamell-nougat/,9.99 €,11.10€/100g,"Brennwert2890,7 kJ / 690,9 kcalFett51,3g- davon gesättigte Fettsäuren22,4gKohlenhydrate39,1g- davon Zucker28,9gEiweiß16,7gSalz0,4g",https://kokku-online.de//bilder/350x350/9907/bernsteinzimmer-helles-konfekt-erdnuss-karamell-nougat.auto
361,Datteln ohne Stein - 250g,Rapunzel,- 250g,https://kokku-online.de/rapunzel-datteln-ohne-stein/,2.99 €,1.20€/100g,"Brennwert1243 kJ / 294 kcalFett0,5g- davon gesättigte Fettsäuren0,1gKohlenhydrate65,1g- davon Zucker63,7gEiweiß1,9gSalz0,09g",https://kokku-online.de//bilder/350x350/7813/rapunzel-datteln-ohne-stein.auto
362,Baumstamm mit Nougat & Marzipan - 1 Stück,rosmarin BIOBACK,- 1 Stück,https://kokku-online.de/rosmarin-bioback-baumstaemme-mit-nougat-und-marzipan/,2.79 €,2.79€/Stück,"Brennwert2041 kJ / 489 kcalFett27,6g- davon gesättigte Fettsäuren7,3gKohlenhydrate52g- davon Zucker50gEiweiß6,2gSalz0,04g",https://kokku-online.de//bilder/350x350/3879/rosmarin-bioback-baumstaemme-mit-nougat-und-marzipan.auto
363,Dame Blanche Kekse °Vanille° - 180g,Gross,- 180g,https://kokku-online.de/gross-dame-blanche-kekse-vanille/,2.99 €,1.66€/100g,"Brennwert2140 kJ / 511 kcalFett24,0g- davon gesättigte Fettsäuren14,0gKohlenhydrate67,0g- davon Zucker39,0gEiweiß5,5gSalz0,46g",https://kokku-online.de//bilder/350x350/7796/gross-dame-blanche-kekse-vanille.auto
364,Dame Blanche Kekse °Schoko° - 180g,Gross,- 180g,https://kokku-online.de/gross-dame-blanche-kekse-schoko/,2.99 €,1.66€/100g,"Brennwert2145 kJ / 512 kcalFett24,0g- davon gesättigte Fettsäuren14,5gKohlenhydrate67,0g- davon Zucker37,0gEiweiß5,5gSalz0,51g",https://kokku-online.de//bilder/350x350/7795/gross-dame-blanche-kekse-schoko.auto
365,Dominosteine glutenfrei - 140g,Hammermühle,- 140g,https://kokku-online.de/hammermuehle-dominosteine-glutenfrei/,4.29 €,3.06€/100g,"Brennwert1623 kJ / 386 kcalFett13g- davon gesättigte Fettsäuren5,7gKohlenhydrate61g- davon Zucker48gEiweiß3,7gSalz0,06g",https://kokku-online.de//bilder/350x350/14839/hammermuehle-dominosteine-glutenfrei.auto
366,Marzipankartoffeln - 100g,rosmarin BIOBACK,- 100g,https://kokku-online.de/rosmarin-bioback-edel-marzipankartoffeln/,3.89 €,3.89€/100g,"Brennwert1927 kJ / 460 kcalFett21,4g- davon gesättigte Fettsäuren1,8gKohlenhydrate55,2g- davon Zucker51,6gEiweiß9,6gSalz0,1g",https://kokku-online.de//bilder/350x350/5956/rosmarin-bioback-edel-marzipankartoffeln.auto
367,Bunte Nasch Marzipan Sterne (5 Stück) - 40g,rosmarin BIOBACK,- 40g,https://kokku-online.de/rosmarin-bioback-bunte-nasch-marzipan-sterne/,2.99 €,7.48€/100g,"Brennwert1927 kJ / 460 kcalFett21,4g- davon gesättigte Fettsäuren1,8gKohlenhydrate55,2g- davon Zucker52gEiweiß9,6gSalz0,1g",https://kokku-online.de//bilder/350x350/2448/rosmarin-bioback-bunte-nasch-marzipan-sterne.auto
368,Zartbitter Lolly °Weihnachtsmann° - 15g,Rosengarten,- 15g,https://kokku-online.de/rosengarten-schoko-lolly-weihnachtsmann/,0.99 €,6.60€/100g,"Brennwert2411 kJ / 581 kcalFett43,5g- davon gesättigte Fettsäuren26,8gKohlenhydrate36,2g- davon Zucker29,6gEiweiß6,6gSalz<0,01g",https://kokku-online.de//bilder/350x350/7857/rosengarten-schoko-lolly-weihnachtsmann.auto
369,Schoko Lolly °Weihnachtsmann° hell - 15g,Rosengarten,- 15g,https://kokku-online.de/rosengarten-schoko-lolly-weihnachtsmann-hell/,0.99 €,6.60€/100g,"Brennwert2429 kJ / 584 kcalFett42g- davon gesättigte Fettsäuren25,7gKohlenhydrate46,9g- davon Zucker43gEiweiß2,5gSalz0,04g",https://kokku-online.de//bilder/350x350/7417/rosengarten-schoko-lolly-weihnachtsmann-hell.auto
370,Lübecker Marzipanbrot mit Zartbitterschokolade - 50g,Lubs,- 50g,https://kokku-online.de/lubs-luebecker-marzipanbrot-mit-zartbitterschokolade/,1.99 €,3.98€/100g,"Brennwert2056 kJ / 494 kcalFett32g- davon gesättigte Fettsäuren7,4gKohlenhydrate36,5g- davon Zucker34,7gEiweiß11,2gSalz0,03g",https://kokku-online.de//bilder/350x350/7725/lubs-luebecker-marzipanbrot-mit-zartbitterschokolade.auto
371,Wintertraum Fruchtriegel - 40g,Lubs,- 40g,https://kokku-online.de/lubs-wintertraum-fruchtriegel/,0.99 €,2.48€/100g,"Brennwert1441,0 kJ / 344,0 kcalFett10,4g- davon gesättigte Fettsäuren1,1gKohlenhydrate54,9g- davon Zucker47,6gEiweiß6,1gSalz0,03g",https://kokku-online.de//bilder/350x350/9804/lubs-wintertraum-fruchtriegel.auto
372,Pfeffernüsse - 125g,Linea Natura,- 125g,https://kokku-online.de/linea-natura-pfeffernuesse/,2.49 €,1.99€/100g,"Brennwert1579 kJ / 372 kcalFett2,2g- davon gesättigte Fettsäuren0,85gKohlenhydrate83g- davon Zucker53,4gEiweiß5,1gSalz0,002g",https://kokku-online.de//bilder/350x350/3945/linea-natura-pfeffernuesse.auto
373,Herzen Sterne Brezeln Lebkuchen - 200g,Linea Natura,- 200g,https://kokku-online.de/linea-natura-herzen-sterne-brezeln/,4.49 €,2.25€/100g,"Brennwert1602 kJ / 380 kcalFett11g- davon gesättigte Fettsäuren7,3gKohlenhydrate65g- davon Zucker43,5gEiweiß5,1gSalz0,002g",https://kokku-online.de//bilder/350x350/3947/linea-natura-herzen-sterne-brezeln.auto
374,Dattel Kokos Konfekt - 100g,Lubs,- 100g,https://kokku-online.de/lubs-dattel-kokos-konfekt/,2.29 €,2.29€/100g,"Brennwert1278 kJ / 302 kcalFett1,8g- davon gesättigte Fettsäuren1,2gKohlenhydrate64,9g- davon Zucker64,9gEiweiß2,1gSalz2,1g",https://kokku-online.de//bilder/350x350/3839/lubs-dattel-kokos-konfekt.auto
375,Schmunzel Nikolaus hell - 40g,Heidi Chocolate,- 40g,https://kokku-online.de/heidi-chocolate-schmunzel-nikolaus-hell-mit-reismilch/,3.19 €,7.98€/100g,"Brennwert2476 kJ / 591 kcalFett40,8g- davon gesättigte Fettsäuren22,8gKohlenhydrate53g- davon Zucker42gEiweiß1,8gSalz0,18g",https://kokku-online.de//bilder/350x350/3883/heidi-chocolate-schmunzel-nikolaus-hell-mit-reismilch.auto
376,Lebkuchenherzen mit Kirschfüllung - 125g,Linea Natura,- 125g,https://kokku-online.de/linea-natura-lebkuchenherzen-mit-kirschfuellung/,2.99 €,2.39€/100g,"Brennwert1640 kJ / 389 kcalFett11,8g- davon gesättigte Fettsäuren7,9gKohlenhydrate64,6g- davon Zucker41,3gEiweiß6,2gSalz0,005g",https://kokku-online.de//bilder/350x350/3946/linea-natura-lebkuchenherzen-mit-kirschfuellung.auto
377,Soo Free Cool Mint °zuckerfrei° - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-dunkle-schokolade-mit-minze-ohne-zucker/,2.89 €,3.61€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/7685/plamil-so-free-dunkle-schokolade-mit-minze-ohne-zucker.auto
378,Schokoladen Weihnachtsmann laktosefrei - 20g,Plamil,- 20g,https://kokku-online.de/plamil-schokoladen-schneemann-laktosefrei/,1.09 €,5.45€/100g,"Brennwert2458 kJ / 591 kcalFett41g- davon gesättigte Fettsäuren24gKohlenhydrate51g- davon Zucker42,5gEiweiß2,8gSalz0,07g",https://kokku-online.de//bilder/350x350/18815/plamil-schokoladen-schneemann-laktosefrei.auto
379,Hammy's Selection Box - Geschenkbox - 105g,Moo Free,- 105g,https://kokku-online.de/vegane-weihnachts-schokoriegel-box/,4.99 €,4.75€/100g,Brennwert2234 kJ / 536 kcalFett31g- davon gesättigte Fettsäuren20gKohlenhydrate57g- davon Zucker42gEiweiß3gSalz2g,https://kokku-online.de//bilder/350x350/14947/vegane-weihnachts-schokoriegel-box.auto
380,Weihnachtsmann aus veganer Schokolade - 32g,Moo Free,- 32g,https://kokku-online.de/moo-free-weihnachtsmann-aus-veganer-bio-schokolade/,1.39 €,4.34€/100g,Brennwert2252 kJ / 540 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/14969/moo-free-weihnachtsmann-aus-veganer-bio-schokolade.auto
381,Helle Reis Schokolade - 100g,Rapunzel,- 100g,https://kokku-online.de/rapunzel-helle-reis-schokolade/,2.09 €,2.09€/100g,"Brennwert2350 kJ / 565 kcalFett36g- davon gesättigte Fettsäuren21gKohlenhydrate56g- davon Zucker55gEiweiß2,6gSalz0,2g",https://kokku-online.de//bilder/350x350/7607/rapunzel-helle-reis-schokolade.auto
382,Sesamini - 27g,Rapunzel,- 27g,https://kokku-online.de/rapunzel-sesamini/,0.59 €,2.19€/100g,"Brennwert1964 kJ / 470 kcalFett25,3g- davon gesättigte Fettsäuren3,8gKohlenhydrate47,3g- davon Zucker35,2gEiweiß10,6gSalz0,09g",https://kokku-online.de//bilder/350x350/7604/rapunzel-sesamini.auto
383,Backerbsen (Crossies) - 150g,Rapunzel,- 150g,https://kokku-online.de/rapunzel-backerbsen-crossies/,1.99 €,1.33€/100g,"Brennwert2176 kJ / 521 kcalFett29,7g- davon gesättigte Fettsäuren2,7gKohlenhydrate54g- davon Zucker2,3gEiweiß7,5gSalz1,47g",https://kokku-online.de//bilder/350x350/7602/rapunzel-backerbsen-crossies.auto
384,Nirwana vegane Schokolade mit Praliné-Füllung - 100g,Rapunzel,- 100g,https://kokku-online.de/rapunzel-nirwana-vegane-schokolade-mit-praline-fuellung/,2.29 €,2.29€/100g,"Brennwert2400 kJ / 576 kcalFett38g- davon gesättigte Fettsäuren16gKohlenhydrate52g- davon Zucker50gEiweiß4,3gSalz0,1g",https://kokku-online.de//bilder/350x350/7600/rapunzel-nirwana-vegane-schokolade-mit-praline-fuellung.auto
385,Pesetas - 150g,Sommer,- 150g,https://kokku-online.de/sommer-pesetas-dinkelgebaeck/,2.59 €,1.73€/100g,"Brennwert2039 kJ / 489 kcalFett25g- davon gesättigte Fettsäuren11gKohlenhydrate56g- davon Zucker24gEiweiß7,6gSalz0,11g",https://kokku-online.de//bilder/350x350/17825/sommer-pesetas-dinkelgebaeck.auto
386,"Cookies Cranberry, Mandel & Sesam glutenfrei - 125g",Sommer,- 125g,https://kokku-online.de/sommer-cookies-cranberry-mandel-und-sesam-glutenfrei/,2.99 €,2.39€/100g,"Brennwert1884 kJ / 450 kcalFett19g- davon gesättigte Fettsäuren7,3gKohlenhydrate63g- davon Zucker36gEiweiß3,5gSalz0,73g",https://kokku-online.de//bilder/350x350/17827/sommer-cookies-cranberry-mandel-und-sesam-glutenfrei.auto
387,Cookies Schoko Cashew - 125g,Sommer,- 125g,https://kokku-online.de/sommer-cookies-schoko-cashew-glutenfrei/,2.99 €,2.39€/100g,"Brennwert2129 kJ / 510 kcalFett28g- davon gesättigte Fettsäuren11gKohlenhydrate57g- davon Zucker32gEiweiß4,9gSalz0,83g",https://kokku-online.de//bilder/350x350/17828/sommer-cookies-schoko-cashew-glutenfrei.auto
388,Dinkel Vanille Kipferl - 150g,Sommer,- 150g,https://kokku-online.de/sommer-dinkel-vanille-kipferl/,2.49 €,1.66€/100g,"Brennwert1926 kJ / 459 kcalFett20g- davon gesättigte Fettsäuren8,9gKohlenhydrate61g- davon Zucker22,0gEiweiß7,6gSalz0,15g",https://kokku-online.de//bilder/350x350/17824/sommer-dinkel-vanille-kipferl.auto
389,Kakao Nibs Natur - 100g,Zotter,- 100g,https://kokku-online.de/zotter-kakao-nibs-natur-mhd-02-12-2021/,bisher 4.19 €,3.99€/100g,"Brennwert2546 kJ / 617 kcalFett54g- davon gesättigte Fettsäuren33gKohlenhydrate11g- davon Zucker0,6gEiweiß14gSalz0,4g",https://kokku-online.de//bilder/350x350/16299/zotter-kakao-nibs-natur.auto
390,Amore Mio °Haselnuss° Waffelschnitte - 19g,Liebhart's,- 19g,https://kokku-online.de/liebharts-amore-mio-haselnuss-waffelschnitte/,0.89 €,4.68€/100g,"Brennwert2181 kJ / 523 kcalFett30,2g- davon gesättigte Fettsäuren12,3gKohlenhydrate53,1g- davon Zucker35,9gEiweiß7,1gSalz0,18g",https://kokku-online.de//bilder/350x350/7398/liebharts-amore-mio-haselnuss-waffelschnitte.auto
391,Kaugummi Spearmint - 17g,XyliGum,- 17g,https://kokku-online.de/xyli-gum-kaugummi-spearmint/,1.29 €,7.59€/100g,Brennwert724 kJ / 173 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate71g- davon Zucker0gEiweiß0gSalz0g,https://kokku-online.de//bilder/350x350/7359/xyli-gum-kaugummi-spearmint.auto
392,Cashews Würzig - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-cashews-wuerzig/,1.99 €,3.98€/100g,"Brennwert2275 kJ / 547 kcalFett40g- davon gesättigte Fettsäuren8,8gKohlenhydrate29g- davon Zucker13gEiweiß17gSalz1,2g",https://kokku-online.de//bilder/350x350/7313/landgarten-cashews-wuerzig.auto
393,Mandeln Würzig - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-mandeln-wuerzig/,1.99 €,3.98€/100g,"Brennwert2666 kJ / 646 kcalFett58g- davon gesättigte Fettsäuren5,8gKohlenhydrate3,8g- davon Zucker3,2gEiweiß21gSalz1,30g",https://kokku-online.de//bilder/350x350/7310/landgarten-mandeln-wuerzig.auto
394,Süße Kronen - 125g,BeautySweeties,- 125g,https://kokku-online.de/beauty-sweeties-suesse-kronen/,2.29 €,1.83€/100g,"Brennwert1403 kJ / 330 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate80g- davon Zucker52gEiweiß0,6gSalz0,2g",https://kokku-online.de//bilder/350x350/7230/beauty-sweeties-suesse-kronen.auto
395,Cashews Kokos Curry - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-cashews-kokos-curry/,1.99 €,3.98€/100g,"Brennwert2330 kJ / 560 kcalFett40g- davon gesättigte Fettsäuren8,8gKohlenhydrate33g- davon Zucker17gEiweiß17gSalz0,70g",https://kokku-online.de//bilder/350x350/7283/landgarten-cashews-kokos-curry.auto
396,Kokos in Zartbitter - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-kokos-in-zartbitter/,1.99 €,3.98€/100g,"Brennwert2263 kJ / 544 kcalFett37g- davon gesättigte Fettsäuren22gKohlenhydrate43g- davon Zucker40gEiweiß5,6gSalz0,03g",https://kokku-online.de//bilder/350x350/7282/landgarten-kokos-in-zartbitter.auto
397,Mandeln Tomate Kräuter - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-mandeln-tomate-kraeuter/,1.99 €,3.98€/100g,"Brennwert2442 kJ / 592 kcalFett52g- davon gesättigte Fettsäuren4,3gKohlenhydrate5,3g- davon Zucker3,8gEiweiß18gSalz0,72g",https://kokku-online.de//bilder/350x350/7277/landgarten-mandeln-tomate-kraeuter.auto
398,Soja Snack Original - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-bio-knabber-soja/,1.29 €,2.58€/100g,"Brennwert1882 kJ / 452 kcalFett24g- davon gesättigte Fettsäuren3,7gKohlenhydrate10g- davon Zucker2,8gEiweiß42gSalz1,9g",https://kokku-online.de//bilder/350x350/7278/landgarten-bio-knabber-soja.auto
399,Knabber Mix Original - 50g,Landgarten,- 50g,https://kokku-online.de/landgarten-bio-knabber-mix/,1.69 €,3.38€/100g,"Brennwert2144 kJ / 516 kcalFett34g- davon gesättigte Fettsäuren5,2gKohlenhydrate9,1g- davon Zucker2,5gEiweiß38gSalz1,3g",https://kokku-online.de//bilder/350x350/7276/landgarten-bio-knabber-mix.auto
400,°Zuckerfreie° Häschen - 125g,BeautySweeties,- 125g,https://kokku-online.de/beautysweeties-zuckerfreie-haeschen/,2.29 €,1.83€/100g,"Brennwert942 kJ / 225 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate81g- davon Zucker0,1gEiweiß0,3gSalz0,2g",https://kokku-online.de//bilder/350x350/7231/beautysweeties-zuckerfreie-haeschen.auto
401,Saure Katzen - 125g,BeautySweeties,- 125g,https://kokku-online.de/beautysweeties-saure-katzen/,2.29 €,1.83€/100g,"Brennwert1457 kJ / 343 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate84g- davon Zucker65gEiweiß0,1gSalz0,2g",https://kokku-online.de//bilder/350x350/7232/beautysweeties-saure-katzen.auto
402,Malz & Traubenzuckerbären - 100g,frusano,- 100g,https://kokku-online.de/frusano-fit-for-fun-fitnessbaeren/,1.99 €,1.99€/100g,"Brennwert1380 kJ / 330 kcalFett<0,5g- davon gesättigte Fettsäuren0,2gKohlenhydrate79g- davon Zucker52gEiweiß0gSalz0,22g",https://kokku-online.de//bilder/350x350/15393/frusano-fit-for-fun-fitnessbaeren.auto
